ID;case;format;generator matrix;class group;gd matrix;relations;relation degree;anticanonical class;degree;gorenstein index;fano index;dimension;picard rank;acr gd matrix;acr relations;hsNum;hsDenom;hs0;hs1;hs2;hs3;hs4;hs5;hs6;hs7;codim;genus
44;6;[2,1,1,1];[[-3,-1,5,0,0],[-3,-1,0,2,0],[-2,0,-1,1,1],[1,0,-1,0,0]];[0];[[2,4,2,5,1]];[T[1]^3*T[2]+T[3]^5+T[4]^2];[10];[4];8;1;1;3;1;[[1,1,1,1,1,2,1,2,1,2]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[5]*T[10],T[7]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[7]^2-T[4]*T[9],T[6]*T[7]-T[3]*T[10],T[5]*T[7]-T[3]*T[9],T[5]*T[6]-T[2]*T[10],T[4]*T[6]-T[3]*T[8],T[3]*T[6]-T[2]*T[8],T[5]^2-T[2]*T[9],T[4]*T[5]-T[3]*T[7],T[3]*T[5]-T[2]*T[7],T[3]^2-T[2]*T[4],T[2]^2*T[5]*T[9]+T[1]*T[4]*T[7]*T[9]+T[10]^2,T[2]^2*T[3]*T[9]+T[1]*T[4]^2*T[9]+T[8]*T[10],T[2]^3*T[9]+T[1]*T[3]*T[4]*T[9]+T[6]*T[10],T[2]^2*T[3]*T[7]+T[1]*T[4]^2*T[7]+T[8]^2,T[2]^3*T[7]+T[1]*T[3]*T[4]*T[7]+T[6]*T[8],T[2]^3*T[5]+T[1]*T[2]*T[4]*T[7]+T[6]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
45;6;[2,1,1,1];[[-2,-1,5,0,0],[-2,-1,0,2,0],[-1,0,-1,1,1],[1,0,-2,0,0]];[0];[[4,2,2,5,1]];[T[1]^2*T[2]+T[3]^5+T[4]^2];[10];[4];8;1;1;3;1;[[1,1,1,1,1,2,1,2,1,2]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[5]*T[10],T[7]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[7]^2-T[4]*T[9],T[6]*T[7]-T[3]*T[10],T[5]*T[7]-T[3]*T[9],T[5]*T[6]-T[2]*T[10],T[4]*T[6]-T[3]*T[8],T[3]*T[6]-T[2]*T[8],T[5]^2-T[2]*T[9],T[4]*T[5]-T[3]*T[7],T[3]*T[5]-T[2]*T[7],T[3]^2-T[2]*T[4],T[2]^2*T[5]*T[9]+T[1]^2*T[7]*T[9]+T[10]^2,T[2]^2*T[3]*T[9]+T[1]^2*T[4]*T[9]+T[8]*T[10],T[2]^3*T[9]+T[1]^2*T[3]*T[9]+T[6]*T[10],T[2]^2*T[3]*T[7]+T[1]^2*T[4]*T[7]+T[8]^2,T[2]^3*T[7]+T[1]^2*T[3]*T[7]+T[6]*T[8],T[2]^3*T[5]+T[1]^2*T[2]*T[7]+T[6]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
46;4;[3,1,1,0];[[-5,-3,-1,3,0],[-5,-3,-1,0,2],[1,1,0,-2,1],[2,0,0,-2,1]];[0];[[1,1,4,4,6]];[T[1]^5*T[2]^3*T[3]+T[4]^3+T[5]^2];[12];[4];8;1;1;3;1;[[1,1,2,2,2,1,1,1,1,1]];[T[9]^2-T[8]*T[10],T[8]*T[9]-T[7]*T[10],T[7]*T[9]-T[6]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[7]^2-T[6]*T[8],T[5]*T[7]-T[3]*T[9],T[4]*T[7]-T[3]*T[8],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[4]^2-T[3]*T[5],T[2]^3*T[10]+T[1]*T[7]*T[10]^2+T[5]^2,T[2]^3*T[9]+T[1]*T[6]*T[10]^2+T[4]*T[5],T[2]^3*T[8]+T[1]*T[6]*T[9]*T[10]+T[4]^2,T[2]^3*T[7]+T[1]*T[6]*T[8]*T[10]+T[3]*T[4],T[2]^3*T[6]+T[1]*T[6]*T[7]*T[10]+T[3]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
47;4;[3,1,1,0];[[-4,-4,-1,3,0],[-4,-4,-1,0,2],[1,1,0,-2,1],[2,0,0,-2,1]];[0];[[1,1,4,4,6]];[T[1]^4*T[2]^4*T[3]+T[4]^3+T[5]^2];[12];[4];8;1;1;3;1;[[1,1,2,2,2,1,1,1,1,1]];[T[9]^2-T[8]*T[10],T[8]*T[9]-T[7]*T[10],T[7]*T[9]-T[6]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[7]^2-T[6]*T[8],T[5]*T[7]-T[3]*T[9],T[4]*T[7]-T[3]*T[8],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[4]^2-T[3]*T[5],T[2]^3*T[10]+T[1]*T[6]*T[10]^2+T[5]^2,T[2]^3*T[9]+T[1]*T[6]*T[9]*T[10]+T[4]*T[5],T[2]^3*T[8]+T[1]*T[6]*T[8]*T[10]+T[4]^2,T[2]^3*T[7]+T[1]*T[6]*T[7]*T[10]+T[3]*T[4],T[2]^3*T[6]+T[1]*T[6]^2*T[10]+T[3]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
48;4;[3,1,1,0];[[-4,-1,-1,3,0],[-4,-1,-1,0,2],[1,1,0,-1,0],[1,0,0,-2,1]];[0];[[1,1,1,2,3]];[T[1]^4*T[2]*T[3]+T[4]^3+T[5]^2];[6];[2];8;1;2;3;1;[[1,1,1,2,1,1,2,1,2,1]];[T[8]*T[9]-T[7]*T[10],T[5]*T[9]-T[4]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[5]*T[7]-T[3]*T[9],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[5]^2-T[2]*T[10],T[4]*T[5]-T[2]*T[9],T[3]*T[5]-T[2]*T[8],T[3]*T[4]-T[2]*T[7],T[3]^2-T[2]*T[6],T[1]^3*T[10]+T[3]*T[10]^3+T[9]^2,T[1]^3*T[8]+T[3]*T[8]*T[10]^2+T[7]*T[9],T[1]^3*T[6]+T[3]*T[6]*T[10]^2+T[7]^2,T[1]^3*T[5]+T[2]*T[8]*T[10]^2+T[4]*T[9],T[1]^3*T[3]+T[2]*T[6]*T[10]^2+T[4]*T[7],T[1]^3*T[2]+T[2]*T[3]*T[10]^2+T[4]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
49;4;[3,1,1,0];[[-3,-2,-1,3,0],[-3,-2,-1,0,2],[0,1,0,-1,0],[2,0,0,-2,1]];[0];[[1,4,1,4,6]];[T[1]^3*T[2]^2*T[3]+T[4]^3+T[5]^2];[12];[4];8;1;1;3;1;[[1,1,2,2,2,1,1,1,1,1]];[T[9]^2-T[8]*T[10],T[8]*T[9]-T[7]*T[10],T[7]*T[9]-T[6]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[7]^2-T[6]*T[8],T[5]*T[7]-T[3]*T[9],T[4]*T[7]-T[3]*T[8],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[4]^2-T[3]*T[5],T[2]^3*T[10]+T[1]^2*T[9]*T[10]+T[5]^2,T[2]^3*T[9]+T[1]^2*T[8]*T[10]+T[4]*T[5],T[2]^3*T[8]+T[1]^2*T[7]*T[10]+T[4]^2,T[2]^3*T[7]+T[1]^2*T[6]*T[10]+T[3]*T[4],T[2]^3*T[6]+T[1]^2*T[6]*T[9]+T[3]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
50;4;[3,1,1,0];[[-3,-2,-1,3,0],[-3,-2,-1,0,2],[1,1,0,-1,0],[1,0,0,-2,1]];[0];[[1,1,1,2,3]];[T[1]^3*T[2]^2*T[3]+T[4]^3+T[5]^2];[6];[2];8;1;2;3;1;[[1,1,1,2,1,1,2,1,2,1]];[T[8]*T[9]-T[7]*T[10],T[5]*T[9]-T[4]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[5]*T[7]-T[3]*T[9],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[5]^2-T[2]*T[10],T[4]*T[5]-T[2]*T[9],T[3]*T[5]-T[2]*T[8],T[3]*T[4]-T[2]*T[7],T[3]^2-T[2]*T[6],T[1]^3*T[10]+T[2]*T[8]*T[10]^2+T[9]^2,T[1]^3*T[8]+T[2]*T[6]*T[10]^2+T[7]*T[9],T[1]^3*T[6]+T[2]*T[6]*T[8]*T[10]+T[7]^2,T[1]^3*T[5]+T[2]*T[3]*T[10]^2+T[4]*T[9],T[1]^3*T[3]+T[2]*T[3]*T[8]*T[10]+T[4]*T[7],T[1]^3*T[2]+T[2]^2*T[8]*T[10]+T[4]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
51;4;[3,1,1,0];[[-2,-2,-1,5,0],[-2,-2,-1,0,2],[0,1,0,-3,1],[1,0,0,-1,0]];[0];[[2,1,4,2,5]];[T[1]^2*T[2]^2*T[3]+T[4]^5+T[5]^2];[10];[4];8;1;1;3;1;[[1,1,1,1,2,1,2,1,2,1]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[5]*T[10],T[8]^2-T[4]*T[10],T[7]*T[8]-T[4]*T[9],T[6]*T[8]-T[3]*T[10],T[5]*T[8]-T[3]*T[9],T[6]*T[7]-T[3]*T[9],T[6]^2-T[2]*T[10],T[5]*T[6]-T[2]*T[9],T[4]*T[6]-T[3]*T[8],T[3]*T[6]-T[2]*T[8],T[4]*T[5]-T[3]*T[7],T[3]*T[5]-T[2]*T[7],T[3]^2-T[2]*T[4],T[2]^2*T[6]*T[10]+T[1]*T[4]*T[10]^2+T[9]^2,T[2]^2*T[3]*T[10]+T[1]*T[4]*T[8]*T[10]+T[7]*T[9],T[2]^3*T[10]+T[1]*T[3]*T[8]*T[10]+T[5]*T[9],T[2]^2*T[3]*T[8]+T[1]*T[4]^2*T[10]+T[7]^2,T[2]^3*T[8]+T[1]*T[3]*T[4]*T[10]+T[5]*T[7],T[2]^3*T[6]+T[1]*T[2]*T[4]*T[10]+T[5]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
52;1;[2,2,1,0];[[-4,-1,3,3,0],[-4,-1,0,0,2],[-3,-1,1,1,1],[1,-1,0,1,0]];[0];[[1,2,1,1,3]];[T[1]^4*T[2]+T[3]^3*T[4]^3+T[5]^2];[6];[2];8;1;1;3;1;[[1,1,1,2,1,1,2,1,2,1]];[T[8]*T[9]-T[7]*T[10],T[5]*T[9]-T[4]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[5]*T[7]-T[3]*T[9],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[5]^2-T[2]*T[10],T[4]*T[5]-T[2]*T[9],T[3]*T[5]-T[2]*T[8],T[3]*T[4]-T[2]*T[7],T[3]^2-T[2]*T[6],T[2]*T[3]*T[6]*T[10]+T[1]*T[10]^3+T[9]^2,T[2]*T[3]*T[6]*T[8]+T[1]*T[8]*T[10]^2+T[7]*T[9],T[2]^2*T[6]*T[8]+T[1]*T[5]*T[10]^2+T[4]*T[9],T[2]*T[3]*T[6]^2+T[1]*T[6]*T[10]^2+T[7]^2,T[2]^2*T[6]^2+T[1]*T[3]*T[10]^2+T[4]*T[7],T[2]^2*T[3]*T[6]+T[1]*T[2]*T[10]^2+T[4]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
53;1;[2,2,1,0];[[-4,-3,3,1,0],[-4,-3,0,0,2],[1,-4,1,0,1],[-1,-2,0,0,1]];[0];[[1,2,2,4,5]];[T[1]^4*T[2]^3+T[3]^3*T[4]+T[5]^2];[10];[4];8;1;1;3;1;[[1,1,1,1,2,1,2,1,2,1]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[5]*T[10],T[8]^2-T[4]*T[10],T[7]*T[8]-T[4]*T[9],T[6]*T[8]-T[3]*T[10],T[5]*T[8]-T[3]*T[9],T[6]*T[7]-T[3]*T[9],T[6]^2-T[2]*T[10],T[5]*T[6]-T[2]*T[9],T[4]*T[6]-T[3]*T[8],T[3]*T[6]-T[2]*T[8],T[4]*T[5]-T[3]*T[7],T[3]*T[5]-T[2]*T[7],T[3]^2-T[2]*T[4],T[1]*T[4]*T[8]*T[10]+T[2]*T[6]*T[10]^2+T[9]^2,T[1]*T[4]^2*T[10]+T[2]*T[3]*T[10]^2+T[7]*T[9],T[1]*T[3]*T[4]*T[10]+T[2]^2*T[10]^2+T[5]*T[9],T[1]*T[4]^2*T[8]+T[2]*T[3]*T[8]*T[10]+T[7]^2,T[1]*T[3]*T[4]*T[8]+T[2]^2*T[8]*T[10]+T[5]*T[7],T[1]*T[2]*T[4]*T[8]+T[2]^2*T[6]*T[10]+T[5]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
54;1;[2,2,1,0];[[-11,-1,2,1,0],[-11,-1,0,0,2],[-1,3,1,0,-1],[-5,-1,0,0,1]];[0];[[1,1,4,4,6]];[T[1]^11*T[2]+T[3]^2*T[4]+T[5]^2];[12];[4];8;1;1;3;1;[[1,1,2,2,2,1,1,1,1,1]];[T[9]^2-T[8]*T[10],T[8]*T[9]-T[7]*T[10],T[7]*T[9]-T[6]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[7]^2-T[6]*T[8],T[5]*T[7]-T[3]*T[9],T[4]*T[7]-T[3]*T[8],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[4]^2-T[3]*T[5],T[1]^2*T[2]*T[10]+T[9]*T[10]^3+T[5]^2,T[1]^2*T[2]*T[9]+T[8]*T[10]^3+T[4]*T[5],T[1]^2*T[2]*T[8]+T[7]*T[10]^3+T[4]^2,T[1]^2*T[2]*T[7]+T[6]*T[10]^3+T[3]*T[4],T[1]^2*T[2]*T[6]+T[6]*T[9]*T[10]^2+T[3]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
55;1;[2,2,1,0];[[-9,-3,2,1,0],[-9,-3,0,0,2],[-1,3,1,0,-1],[-4,-2,0,0,1]];[0];[[1,1,4,4,6]];[T[1]^9*T[2]^3+T[3]^2*T[4]+T[5]^2];[12];[4];8;1;1;3;1;[[1,1,2,2,2,1,1,1,1,1]];[T[9]^2-T[8]*T[10],T[8]*T[9]-T[7]*T[10],T[7]*T[9]-T[6]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[7]^2-T[6]*T[8],T[5]*T[7]-T[3]*T[9],T[4]*T[7]-T[3]*T[8],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[4]^2-T[3]*T[5],T[1]^2*T[2]*T[10]+T[7]*T[10]^3+T[5]^2,T[1]^2*T[2]*T[9]+T[6]*T[10]^3+T[4]*T[5],T[1]^2*T[2]*T[8]+T[6]*T[9]*T[10]^2+T[4]^2,T[1]^2*T[2]*T[7]+T[6]*T[8]*T[10]^2+T[3]*T[4],T[1]^2*T[2]*T[6]+T[6]*T[7]*T[10]^2+T[3]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
56;1;[2,2,1,0];[[-8,-1,2,1,0],[-8,-1,0,0,2],[-1,1,1,0,-1],[-3,-1,0,0,1]];[0];[[1,2,4,2,5]];[T[1]^8*T[2]+T[3]^2*T[4]+T[5]^2];[10];[4];8;1;1;3;1;[[1,1,1,1,2,1,2,1,2,1]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[5]*T[10],T[8]^2-T[4]*T[10],T[7]*T[8]-T[4]*T[9],T[6]*T[8]-T[3]*T[10],T[5]*T[8]-T[3]*T[9],T[6]*T[7]-T[3]*T[9],T[6]^2-T[2]*T[10],T[5]*T[6]-T[2]*T[9],T[4]*T[6]-T[3]*T[8],T[3]*T[6]-T[2]*T[8],T[4]*T[5]-T[3]*T[7],T[3]*T[5]-T[2]*T[7],T[3]^2-T[2]*T[4],T[1]^2*T[8]*T[10]+T[6]*T[10]^3+T[9]^2,T[1]^2*T[4]*T[10]+T[3]*T[10]^3+T[7]*T[9],T[1]^2*T[3]*T[10]+T[2]*T[10]^3+T[5]*T[9],T[1]^2*T[4]*T[8]+T[3]*T[8]*T[10]^2+T[7]^2,T[1]^2*T[3]*T[8]+T[2]*T[8]*T[10]^2+T[5]*T[7],T[1]^2*T[2]*T[8]+T[2]*T[6]*T[10]^2+T[5]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
57;1;[2,2,1,0];[[-7,-5,2,1,0],[-7,-5,0,0,2],[-1,3,1,0,-1],[-3,-3,0,0,1]];[0];[[1,1,4,4,6]];[T[1]^7*T[2]^5+T[3]^2*T[4]+T[5]^2];[12];[4];8;1;1;3;1;[[1,1,2,2,2,1,1,1,1,1]];[T[9]^2-T[8]*T[10],T[8]*T[9]-T[7]*T[10],T[7]*T[9]-T[6]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[8]^2-T[6]*T[10],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[7]^2-T[6]*T[8],T[5]*T[7]-T[3]*T[9],T[4]*T[7]-T[3]*T[8],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[3]*T[7],T[4]^2-T[3]*T[5],T[1]^2*T[2]*T[10]+T[6]*T[9]*T[10]^2+T[5]^2,T[1]^2*T[2]*T[9]+T[6]*T[8]*T[10]^2+T[4]*T[5],T[1]^2*T[2]*T[8]+T[6]*T[7]*T[10]^2+T[4]^2,T[1]^2*T[2]*T[7]+T[6]^2*T[10]^2+T[3]*T[4],T[1]^2*T[2]*T[6]+T[6]^2*T[9]*T[10]+T[3]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
58;1;[2,2,1,0];[[-4,-3,2,1,0],[-4,-3,0,0,2],[-1,1,1,0,-1],[-1,-2,0,0,1]];[0];[[1,2,4,2,5]];[T[1]^4*T[2]^3+T[3]^2*T[4]+T[5]^2];[10];[4];8;1;1;3;1;[[1,1,1,1,2,1,2,1,2,1]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[5]*T[10],T[8]^2-T[4]*T[10],T[7]*T[8]-T[4]*T[9],T[6]*T[8]-T[3]*T[10],T[5]*T[8]-T[3]*T[9],T[6]*T[7]-T[3]*T[9],T[6]^2-T[2]*T[10],T[5]*T[6]-T[2]*T[9],T[4]*T[6]-T[3]*T[8],T[3]*T[6]-T[2]*T[8],T[4]*T[5]-T[3]*T[7],T[3]*T[5]-T[2]*T[7],T[3]^2-T[2]*T[4],T[1]^2*T[8]*T[10]+T[2]*T[6]*T[10]^2+T[9]^2,T[1]^2*T[4]*T[10]+T[2]*T[3]*T[10]^2+T[7]*T[9],T[1]^2*T[3]*T[10]+T[2]^2*T[10]^2+T[5]*T[9],T[1]^2*T[4]*T[8]+T[2]*T[3]*T[8]*T[10]+T[7]^2,T[1]^2*T[3]*T[8]+T[2]^2*T[8]*T[10]+T[5]*T[7],T[1]^2*T[2]*T[8]+T[2]^2*T[6]*T[10]+T[5]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
59;6;[2,1,1,1];[[-2,-1,5,0,0],[-2,-1,0,2,0],[-1,0,1,0,1],[0,-1,0,1,0]];[0];[[5,10,4,10,1]];[T[1]^2*T[2]+T[3]^5+T[4]^2];[20];[10];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2-T[3]*T[8],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[7],T[4]^2-T[3]*T[5],T[5]^2*T[7]+T[2]^2*T[8]+T[1]*T[3]*T[8],T[5]^3+T[2]^2*T[7]+T[1]*T[3]*T[7],T[4]*T[5]^2+T[2]^2*T[6]+T[1]*T[3]*T[6]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
60;6;[2,1,1,1];[[-2,-1,3,0,0],[-2,-1,0,2,0],[-1,0,0,0,1],[0,-1,-1,1,0]];[0];[[5,2,4,6,5]];[T[1]^2*T[2]+T[3]^3+T[4]^2];[12];[10];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2+T[5]*T[7]+T[3]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2+T[4]*T[6]+T[3]*T[7],T[2]^2-T[1]*T[3]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
61;6;[2,1,1,1];[[-1,-1,5,0,0],[-1,-1,0,4,0],[0,0,-4,3,1],[0,-1,0,2,0]];[0];[[10,10,4,5,1]];[T[1]*T[2]+T[3]^5+T[4]^4];[20];[10];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2-T[3]*T[8],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[7],T[4]^2-T[3]*T[5],T[5]^2*T[7]+T[1]*T[2]*T[8]+T[3]^2*T[8],T[5]^3+T[1]*T[2]*T[7]+T[3]^2*T[7],T[4]*T[5]^2+T[1]*T[2]*T[6]+T[3]^2*T[6]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
62;6;[2,1,1,1];[[-1,-1,5,0,0],[-1,-1,0,3,0],[0,0,-4,2,1],[0,-1,0,2,0]];[0];[[5,10,3,5,2]];[T[1]*T[2]+T[3]^5+T[4]^3];[15];[10];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[6]^2-T[4]*T[7],T[5]*T[6]-T[3]*T[7],T[5]^2-T[2]*T[7],T[4]*T[5]-T[3]*T[6],T[3]*T[5]-T[2]*T[6],T[3]^2-T[2]*T[4],T[7]^3+T[2]*T[5]*T[8]+T[1]*T[6]*T[8],T[6]*T[7]^2+T[2]*T[3]*T[8]+T[1]*T[4]*T[8],T[5]*T[7]^2+T[2]^2*T[8]+T[1]*T[3]*T[8]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
63;4;[3,1,1,0];[[-1,-1,-1,7,0],[-1,-1,-1,0,3],[2,1,0,-4,0],[1,0,0,-5,2]];[0];[[1,10,10,3,7]];[T[1]*T[2]*T[3]+T[4]^7+T[5]^3];[21];[10];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[7]^2-T[6]*T[8],T[6]*T[7]-T[4]*T[8],T[5]*T[7]-T[3]*T[8],T[6]^2-T[4]*T[7],T[5]*T[6]-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[5]^3+T[4]^2*T[7]+T[1]*T[2]*T[8],T[3]*T[5]^2+T[4]^2*T[6]+T[1]*T[2]*T[7],T[4]^3+T[3]^2*T[5]+T[1]*T[2]*T[6]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
64;4;[3,1,1,0];[[-1,-1,-1,3,0],[-1,-1,-1,0,2],[1,2,0,-3,0],[1,0,0,-2,1]];[0];[[2,5,5,4,6]];[T[1]*T[2]*T[3]+T[4]^3+T[5]^2];[12];[10];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[7]^2-T[5]*T[8],T[6]*T[7]-T[1]*T[8],T[6]^2+T[5]*T[7]+T[3]*T[8],T[5]*T[6]-T[1]*T[7],T[5]^2+T[1]*T[6]+T[3]*T[7],T[3]^2-T[2]*T[4]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
65;1;[2,2,1,0];[[-3,-1,2,1,0],[-3,-1,0,0,5],[-1,0,1,0,-1],[-1,0,0,0,1]];[0];[[1,2,2,1,1]];[T[1]^3*T[2]+T[3]^2*T[4]+T[5]^5];[5];[2];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[7]^2-T[6]*T[8],T[5]*T[7]-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2-T[3]*T[8],T[4]*T[5]-T[3]*T[7],T[4]^2-T[3]*T[6],T[2]^2*T[5]+T[6]^2*T[7]+T[1]*T[8]^2,T[2]^2*T[4]+T[6]^3+T[1]*T[7]*T[8],T[2]^2*T[3]+T[4]*T[6]^2+T[1]*T[5]*T[8]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
